exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateScenarios	86	elaborate	1	16	1	680	0	k	W	300	0	legalFees	simpleChoice	a judge	a mentor	XorY	k	Right Item	5862	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	17	1	680	0	k	W	300	0	hearingAids	simpleChoice	an assassin	a police officer	XorY	k	Right Item	986	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	18	1	680	0	k	W	300	0	paralysis	simpleChoice	a father	a gang member	XorY	d	Left Item	1015	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	19	1	680	0	k	W	300	0	paralysis	simpleChoice	a gang member	a judge	XorY	k	Right Item	1076	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	20	1	680	0	k	W	300	0	burntHouse	simpleChoice	a police officer	a gang member	XorY	d	Left Item	1084	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	21	1	680	0	k	W	300	0	serviceDog	simpleChoice	a soldier	an astronaut	XorY	d	Left Item	931	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	22	1	680	0	k	W	300	0	bucketList	simpleChoice	an Olympian	an assassin	XorY	d	Left Item	1580	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	23	1	680	0	k	W	300	0	surgery	simpleChoice	a mentor	a mother	XorY	k	Right Item	1650	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	24	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an assassin	a mother	XorY	k	Right Item	946	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	25	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a judge	a convict	XorY	d	Left Item	1119	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	26	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a celebrity	an astronaut	XorY	k	Right Item	2372	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	27	1	680	0	k	W	300	0	hearingAids	simpleChoice	an Olympian	a thief	XorY	d	Left Item	1110	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	28	1	680	0	k	W	300	0	bucketList	simpleChoice	a police officer	an elderly person	XorY	d	Left Item	11931	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	29	1	680	0	k	W	300	0	paralysis	simpleChoice	a thief	a nun	XorY	k	Right Item	2301	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	30	1	680	0	k	W	300	0	paralysis	simpleChoice	a father	a rapist	XorY	d	Left Item	1005	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	31	1	680	0	k	W	300	0	hearingAids	simpleChoice	a convict	a nun	XorY	k	Right Item	4077	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	32	1	680	0	k	W	300	0	paralysis	simpleChoice	a nun	a congressman	XorY	d	Left Item	3289	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	33	1	680	0	k	W	300	0	counseling	simpleChoice	a mentor	a teacher	XorY	k	Right Item	1651	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	34	1	680	0	k	W	300	0	counseling	simpleChoice	a terrorist	an adult	XorY	k	Right Item	847	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	35	1	680	0	k	W	300	0	burntHouse	simpleChoice	a gang member	a celebrity	XorY	k	Right Item	2784	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	36	1	680	0	k	W	300	0	bucketList	simpleChoice	a father	an elderly person	XorY	d	Left Item	2960	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	37	1	680	0	k	W	300	0	legalFees	simpleChoice	a convict	a gang member	XorY	k	Right Item	15660	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	38	1	680	0	k	W	300	0	burntHouse	simpleChoice	a soldier	a thief	XorY	d	Left Item	955	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	39	1	680	0	k	W	300	0	legalFees	simpleChoice	a terrorist	a thief	XorY	k	Right Item	8028	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	40	1	680	0	k	W	300	0	legalFees	simpleChoice	a gang member	a nun	XorY	k	Right Item	2238	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	41	1	680	0	k	W	300	0	surgery	simpleChoice	an adult	a celebrity	XorY	k	Right Item	7334	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	42	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a judge	an adult	XorY	d	Left Item	5737	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	43	1	680	0	k	W	300	0	counseling	simpleChoice	an assassin	a police officer	XorY	k	Right Item	1131	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	44	1	680	0	k	W	300	0	counseling	simpleChoice	an addict	a judge	XorY	k	Right Item	1276	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	45	1	680	0	k	W	300	0	burntHouse	simpleChoice	a convict	an assassin	XorY	d	Left Item	2115	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	46	1	680	0	k	W	300	0	counseling	simpleChoice	a police officer	a convict	XorY	d	Left Item	989	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	47	1	680	0	k	W	300	0	bucketList	simpleChoice	an addict	a convict	XorY	d	Left Item	11158	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	48	1	680	0	k	W	300	0	serviceDog	simpleChoice	a teacher	a father	XorY	d	Left Item	1189	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	49	1	680	0	k	W	300	0	paralysis	simpleChoice	an astronaut	a mentor	XorY	k	Right Item	10130	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	50	1	680	0	k	W	300	0	serviceDog	simpleChoice	an Olympian	a mentor	XorY	d	Left Item	823	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	51	1	680	0	k	W	300	0	counseling	simpleChoice	an elderly person	an assassin	XorY	d	Left Item	8612	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	52	1	680	0	k	W	300	0	legalFees	simpleChoice	a father	a congressman	XorY	d	Left Item	1329	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	53	1	680	0	k	W	300	0	bucketList	simpleChoice	an astronaut	a pedophile	XorY	d	Left Item	1483	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	54	1	680	0	k	W	300	0	counseling	simpleChoice	a convict	an elderly person	XorY	k	Right Item	1872	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	55	1	680	0	k	W	300	0	counseling	simpleChoice	an addict	a celebrity	XorY	k	Right Item	1275	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	56	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a police officer	a father	XorY	k	Right Item	1290	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	57	1	680	0	k	W	300	0	surgery	simpleChoice	a rapist	a soldier	XorY	k	Right Item	2216	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	58	1	680	0	k	W	300	0	counseling	simpleChoice	a police officer	an astronaut	XorY	d	Left Item	3696	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	59	1	680	0	k	W	300	0	legalFees	simpleChoice	a judge	a police officer	XorY	k	Right Item	3136	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	60	1	680	0	k	W	300	0	surgery	simpleChoice	a thief	an addict	XorY	k	Right Item	11437	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	61	1	680	0	k	W	300	0	counseling	simpleChoice	an assassin	a congressman	XorY	k	Right Item	1496	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	62	1	680	0	k	W	300	0	burntHouse	simpleChoice	a convict	a judge	XorY	k	Right Item	2032	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	63	1	680	0	k	W	300	0	legalFees	simpleChoice	a convict	an adult	XorY	k	Right Item	907	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	64	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an astronaut	an Olympian	XorY	k	Right Item	1710	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	65	1	680	0	k	W	300	0	counseling	simpleChoice	a teacher	a mentor	XorY	d	Left Item	1000	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	66	1	680	0	k	W	300	0	serviceDog	simpleChoice	a judge	an elderly person	XorY	k	Right Item	1498	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	67	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an astronaut	a rapist	XorY	d	Left Item	1281	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	68	1	680	0	k	W	300	0	burntHouse	simpleChoice	a congressman	an addict	XorY	d	Left Item	1560	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	69	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a police officer	a thief	XorY	d	Left Item	1465	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	70	1	680	0	k	W	300	0	hearingAids	simpleChoice	a thief	a judge	XorY	k	Right Item	4707	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	71	1	680	0	k	W	300	0	paralysis	simpleChoice	a thief	a police officer	XorY	k	Right Item	4656	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	72	1	680	0	k	W	300	0	serviceDog	simpleChoice	a soldier	a celebrity	XorY	d	Left Item	1083	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	73	1	680	0	k	W	300	0	burntHouse	simpleChoice	a police officer	a soldier	XorY	k	Right Item	1074	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	74	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an adult	an Olympian	XorY	k	Right Item	955	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	75	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a nun	a father	XorY	k	Right Item	1789	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	76	1	680	0	k	W	300	0	serviceDog	simpleChoice	an astronaut	a teacher	XorY	d	Left Item	2640	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	77	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a celebrity	an astronaut	XorY	k	Right Item	4726	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	78	1	680	0	k	W	300	0	counseling	simpleChoice	an addict	a rapist	XorY	d	Left Item	3169	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	79	1	680	0	k	W	300	0	hearingAids	simpleChoice	an addict	an astronaut	XorY	k	Right Item	2653	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	80	1	680	0	k	W	300	0	legalFees	simpleChoice	an astronaut	a police officer	XorY	d	Left Item	5377	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	81	1	680	0	k	W	300	0	bucketList	simpleChoice	a rapist	an astronaut	XorY	k	Right Item	3386	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	82	1	680	0	k	W	300	0	bucketList	simpleChoice	a gang member	a rapist	XorY	d	Left Item	2428	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	83	1	680	0	k	W	300	0	paralysis	simpleChoice	a teacher	a thief	XorY	d	Left Item	2022	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	84	1	680	0	k	W	300	0	hearingAids	simpleChoice	a celebrity	an Olympian	XorY	d	Left Item	4746	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	85	1	680	0	k	W	300	0	bucketList	simpleChoice	a teacher	an adult	XorY	d	Left Item	1591	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	86	1	680	0	k	W	300	0	serviceDog	simpleChoice	a congressman	a gang member	XorY	d	Left Item	5622	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	86	elaborate	1	87	1	680	0	k	W	300	0	burntHouse	simpleChoice	a father	a terrorist	XorY	d	Left Item	884	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	0	0	680	0	k	W	300	0	hearingAids	simpleChoice	a gang member	a teacher	XorY	k	Right Item	4490	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	1	0	680	0	k	W	300	0	legalFees	simpleChoice	a rapist	a terrorist	XorY	k	Right Item	3977	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	2	0	680	0	k	W	300	0	counseling	simpleChoice	an assassin	a convict	XorY	k	Right Item	6060	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	3	0	680	0	k	W	300	0	burntHouse	simpleChoice	a soldier	a convict	XorY	d	Left Item	2202	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	4	0	680	0	k	W	300	0	medicalTreatment	simpleChoice	an elderly person	a judge	XorY	d	Left Item	3268	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	5	0	680	0	k	W	300	0	physicalTherapy	simpleChoice	a mentor	a police officer	XorY	d	Left Item	2822	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	6	0	680	0	k	W	300	0	paralysis	simpleChoice	a mentor	a mother	XorY	k	Right Item	2274	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	7	0	680	0	k	W	300	0	surgery	simpleChoice	an addict	a terrorist	XorY	d	Left Item	2758	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	0	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an astronaut	a congressman	XorY	k	Right Item	1933	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	1	1	680	0	k	W	300	0	burntHouse	simpleChoice	a convict	a gang member	XorY	d	Left Item	6562	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	2	1	680	0	k	W	300	0	hearingAids	simpleChoice	an assassin	a soldier	XorY	k	Right Item	1103	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	3	1	680	0	k	W	300	0	serviceDog	simpleChoice	a celebrity	an Olympian	XorY	k	Right Item	910	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	4	1	680	0	k	W	300	0	burntHouse	simpleChoice	a judge	a soldier	XorY	d	Left Item	772	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	5	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a teacher	a rapist	XorY	d	Left Item	1832	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	6	1	680	0	k	W	300	0	paralysis	simpleChoice	a mentor	a police officer	XorY	d	Left Item	1370	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	7	1	680	0	k	W	300	0	surgery	simpleChoice	a father	a police officer	XorY	k	Right Item	1111	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	8	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an Olympian	a convict	XorY	d	Left Item	1061	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	9	1	680	0	k	W	300	0	legalFees	simpleChoice	a father	a thief	XorY	d	Left Item	971	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	10	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an adult	a mother	XorY	d	Left Item	1654	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	11	1	680	0	k	W	300	0	burntHouse	simpleChoice	an addict	a father	XorY	k	Right Item	837	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	12	1	680	0	k	W	300	0	paralysis	simpleChoice	a nun	a police officer	XorY	k	Right Item	1616	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	13	1	680	0	k	W	300	0	surgery	simpleChoice	a thief	a mentor	XorY	k	Right Item	1580	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	14	1	680	0	k	W	300	0	surgery	simpleChoice	a father	a police officer	XorY	d	Left Item	809	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	15	1	680	0	k	W	300	0	counseling	simpleChoice	an addict	a nun	XorY	k	Right Item	822	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	16	1	680	0	k	W	300	0	legalFees	simpleChoice	a police officer	an assassin	XorY	d	Left Item	2597	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	17	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a soldier	a teacher	XorY	k	Right Item	1591	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	18	1	680	0	k	W	300	0	burntHouse	simpleChoice	an astronaut	an elderly person	XorY	k	Right Item	2480	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	19	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mentor	a convict	XorY	d	Left Item	2395	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	20	1	680	0	k	W	300	0	serviceDog	simpleChoice	a congressman	a teacher	XorY	k	Right Item	942	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	21	1	680	0	k	W	300	0	counseling	simpleChoice	a teacher	a gang member	XorY	d	Left Item	990	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	22	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a convict	an elderly person	XorY	k	Right Item	1210	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	23	1	680	0	k	W	300	0	legalFees	simpleChoice	a teacher	a nun	XorY	d	Left Item	1169	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	24	1	680	0	k	W	300	0	hearingAids	simpleChoice	a congressman	an astronaut	XorY	d	Left Item	734	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	25	1	680	0	k	W	300	0	serviceDog	simpleChoice	a father	a gang member	XorY	d	Left Item	732	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	26	1	680	0	k	W	300	0	legalFees	simpleChoice	an assassin	a terrorist	XorY	d	Left Item	1189	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	27	1	680	0	k	W	300	0	bucketList	simpleChoice	a father	a judge	XorY	d	Left Item	871	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	28	1	680	0	k	W	300	0	serviceDog	simpleChoice	a nun	a congressman	XorY	k	Right Item	956	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	29	1	680	0	k	W	300	0	paralysis	simpleChoice	a pedophile	a terrorist	XorY	k	Right Item	1466	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	30	1	680	0	k	W	300	0	legalFees	simpleChoice	a teacher	a mother	XorY	d	Left Item	662	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	31	1	680	0	k	W	300	0	bucketList	simpleChoice	a celebrity	a pedophile	XorY	k	Right Item	38	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	32	1	680	0	k	W	300	0	bucketList	simpleChoice	a judge	a mentor	XorY	k	Right Item	124	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	33	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an Olympian	a mentor	XorY	k	Right Item	255	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	34	1	680	0	k	W	300	0	legalFees	simpleChoice	an adult	an elderly person	XorY	k	Right Item	129	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	35	1	680	0	k	W	300	0	counseling	simpleChoice	a rapist	a soldier	XorY	k	Right Item	152	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	36	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a gang member	an Olympian	XorY	k	Right Item	100	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	37	1	680	0	k	W	300	0	bucketList	simpleChoice	a pedophile	an assassin	XorY	k	Right Item	137	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	38	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an addict	an Olympian	XorY	k	Right Item	1441	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	39	1	680	0	k	W	300	0	legalFees	simpleChoice	a pedophile	a congressman	XorY	k	Right Item	120	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	40	1	680	0	k	W	300	0	legalFees	simpleChoice	an assassin	an addict	XorY	k	Right Item	606	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	41	1	680	0	k	W	300	0	serviceDog	simpleChoice	a terrorist	a thief	XorY	k	Right Item	97	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	42	1	680	0	k	W	300	0	surgery	simpleChoice	a terrorist	a thief	XorY	k	Right Item	295	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	43	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an elderly person	a mother	XorY	k	Right Item	110	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	44	1	680	0	k	W	300	0	counseling	simpleChoice	a congressman	a convict	XorY	k	Right Item	443	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	45	1	680	0	k	W	300	0	burntHouse	simpleChoice	a father	an elderly person	XorY	d	Left Item	469	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	46	1	680	0	k	W	300	0	burntHouse	simpleChoice	a police officer	a thief	XorY	d	Left Item	183	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	47	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a teacher	a father	XorY	d	Left Item	160	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	48	1	680	0	k	W	300	0	burntHouse	simpleChoice	an adult	a thief	XorY	d	Left Item	54	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	49	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an elderly person	a terrorist	XorY	d	Left Item	121	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	50	1	680	0	k	W	300	0	serviceDog	simpleChoice	a police officer	a pedophile	XorY	d	Left Item	759	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	51	1	680	0	k	W	300	0	hearingAids	simpleChoice	an astronaut	an assassin	XorY	d	Left Item	557	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	52	1	680	0	k	W	300	0	bucketList	simpleChoice	an elderly person	an assassin	XorY	d	Left Item	38	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	53	1	680	0	k	W	300	0	paralysis	simpleChoice	a mother	a rapist	XorY	d	Left Item	26	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	54	1	680	0	k	W	300	0	legalFees	simpleChoice	a rapist	a nun	XorY	d	Left Item	755	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	55	1	680	0	k	W	300	0	burntHouse	simpleChoice	an astronaut	a pedophile	XorY	d	Left Item	88	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	56	1	680	0	k	W	300	0	counseling	simpleChoice	a congressman	a soldier	XorY	d	Left Item	12	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	57	1	680	0	k	W	300	0	burntHouse	simpleChoice	a convict	a father	XorY	d	Left Item	512	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	58	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mother	a thief	XorY	d	Left Item	71	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	59	1	680	0	k	W	300	0	counseling	simpleChoice	a teacher	an astronaut	XorY	d	Left Item	81	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	60	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a pedophile	a thief	XorY	d	Left Item	633	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	61	1	680	0	k	W	300	0	burntHouse	simpleChoice	an addict	a soldier	XorY	d	Left Item	114	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	62	1	680	0	k	W	300	0	burntHouse	simpleChoice	an astronaut	a judge	XorY	d	Left Item	42	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	63	1	680	0	k	W	300	0	counseling	simpleChoice	a celebrity	an elderly person	XorY	d	Left Item	120	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	64	1	680	0	k	W	300	0	counseling	simpleChoice	a rapist	an Olympian	XorY	d	Left Item	107	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	65	1	680	0	k	W	300	0	surgery	simpleChoice	a terrorist	an addict	XorY	d	Left Item	4	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	66	1	680	0	k	W	300	0	burntHouse	simpleChoice	a mother	a nun	XorY	d	Left Item	384	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	67	1	680	0	k	W	300	0	bucketList	simpleChoice	a celebrity	a police officer	XorY	d	Left Item	810	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	68	1	680	0	k	W	300	0	serviceDog	simpleChoice	a pedophile	a congressman	XorY	d	Left Item	782	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	69	1	680	0	k	W	300	0	surgery	simpleChoice	a soldier	a police officer	XorY	d	Left Item	576	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	70	1	680	0	k	W	300	0	burntHouse	simpleChoice	an elderly person	a teacher	XorY	d	Left Item	471	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	71	1	680	0	k	W	300	0	surgery	simpleChoice	a gang member	an Olympian	XorY	d	Left Item	240	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	87	elaborate	1	72	1	680	0	k	W	300	0	surgery	simpleChoice	a rapist	an addict	XorY	d	Left Item	141	0	0	0	0	N/A	-1	visible
