exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item	Is_are	you_holder	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityYou2	100	you	1	59	1	680	0	k	W	150	0	hearingAids	fifty	your friend	is	you	XorY	s	Keep	610	0	0	0	0	N/A	-1	visible
charityYou2	100	you	1	60	1	680	0	k	W	150	0	burntHouse	fifty	a gang member	is	you	XorY	s	Keep	2373	0	0	0	0	N/A	-1	visible
charityYou2	100	you	1	61	1	680	0	k	W	150	0	burntHouse	fifty	a police officer	is	you	XorY	s	Keep	995	0	0	0	0	N/A	-1	visible
charityYou2	100	you	1	62	1	680	0	k	W	150	0	medicalTreatment	fifty	a mother	is	you	XorY	s	Keep	1633	0	0	0	0	N/A	-1	visible
charityYou2	100	you	1	63	1	680	0	k	W	150	0	bucketList	fifty	a thief	is	you	XorY	l	Donate	836	0	0	0	0	N/A	-1	visible
charityYou2	100	you	1	64	1	680	0	k	W	150	0	serviceDog	fifty	an addict	is	you	XorY	l	Donate	722	0	0	0	0	N/A	-1	visible
charityYou2	100	you	1	65	1	680	0	k	W	150	0	bucketList	fifty	an elderly person	is	you	XorY	s	Keep	1077	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	0	0	680	0	k	W	300	0	bucketList	onehundred	a congressman	is	you	XorY	s	Keep	1703	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	1	0	680	0	k	W	300	0	serviceDog	onehundred	a mother	is	you	XorY	l	Donate	1467	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	2	0	680	0	k	W	300	0	hearingAids	onehundred	an assassin	is	you	XorY	s	Keep	699	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	3	0	680	0	k	W	300	0	paralysis	onehundred	a mother	is	you	XorY	s	Keep	686	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	0	1	680	0	k	W	150	0	legalFees	onehundred	your cousin	is	you	XorY	l	Donate	1512	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	1	1	680	0	k	W	150	0	bucketList	onehundred	your friend	is	you	XorY	l	Donate	819	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	2	1	680	0	k	W	150	0	hearingAids	onehundred	an elderly person	is	you	XorY	l	Donate	1272	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	3	1	680	0	k	W	150	0	legalFees	onehundred	an adult	is	you	XorY	s	Keep	1756	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	4	1	680	0	k	W	150	0	hearingAids	onehundred	an elderly person	is	you	XorY	l	Donate	717	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	5	1	680	0	k	W	150	0	serviceDog	onehundred	a mentor	is	you	XorY	l	Donate	1054	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	6	1	680	0	k	W	150	0	paralysis	onehundred	a rapist	is	you	XorY	s	Keep	784	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	7	1	680	0	k	W	150	0	physicalTherapy	onehundred	a soldier	is	you	XorY	l	Donate	791	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	8	1	680	0	k	W	150	0	serviceDog	onehundred	a teacher	is	you	XorY	l	Donate	758	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	9	1	680	0	k	W	150	0	bucketList	onehundred	your friend	is	you	XorY	l	Donate	748	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	10	1	680	0	k	W	150	0	surgery	onehundred	your sibling	is	you	XorY	l	Donate	1190	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	11	1	680	0	k	W	150	0	surgery	onehundred	a convict	is	you	XorY	s	Keep	1075	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	12	1	680	0	k	W	150	0	paralysis	onehundred	a thief	is	you	XorY	s	Keep	870	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	13	1	680	0	k	W	150	0	bucketList	onehundred	an adult	is	you	XorY	s	Keep	2168	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	14	1	680	0	k	W	150	0	legalFees	onehundred	a terrorist	is	you	XorY	s	Keep	740	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	15	1	680	0	k	W	150	0	medicalTreatment	onehundred	an astronaut	is	you	XorY	l	Donate	1289	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	16	1	680	0	k	W	150	0	paralysis	onehundred	a mother	is	you	XorY	l	Donate	1490	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	17	1	680	0	k	W	150	0	physicalTherapy	onehundred	a father	is	you	XorY	l	Donate	1101	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	18	1	680	0	k	W	150	0	paralysis	onehundred	a police officer	is	you	XorY	l	Donate	836	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	19	1	680	0	k	W	150	0	serviceDog	onehundred	your grandfather	is	you	XorY	l	Donate	1076	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	20	1	680	0	k	W	150	0	burntHouse	onehundred	an assassin	is	you	XorY	s	Keep	753	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	21	1	680	0	k	W	150	0	bucketList	onehundred	a mother	is	you	XorY	l	Donate	883	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	22	1	680	0	k	W	150	0	surgery	onehundred	a police officer	is	you	XorY	l	Donate	973	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	23	1	680	0	k	W	150	0	hearingAids	onehundred	a pedophile	is	you	XorY	s	Keep	755	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	24	1	680	0	k	W	150	0	physicalTherapy	onehundred	a convict	is	you	XorY	s	Keep	698	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	25	1	680	0	k	W	150	0	hearingAids	onehundred	a thief	is	you	XorY	s	Keep	780	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	26	1	680	0	k	W	150	0	medicalTreatment	onehundred	a father	is	you	XorY	l	Donate	1161	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	27	1	680	0	k	W	150	0	legalFees	onehundred	a congressman	is	you	XorY	s	Keep	1770	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	28	1	680	0	k	W	150	0	bucketList	onehundred	a soldier	is	you	XorY	l	Donate	1291	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	29	1	680	0	k	W	150	0	medicalTreatment	onehundred	a thief	is	you	XorY	s	Keep	721	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	30	1	680	0	k	W	150	0	physicalTherapy	onehundred	a judge	is	you	XorY	s	Keep	1346	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	31	1	680	0	k	W	150	0	hearingAids	onehundred	a convict	is	you	XorY	s	Keep	1011	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	32	1	680	0	k	W	150	0	burntHouse	onehundred	a convict	is	you	XorY	s	Keep	1022	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	33	1	680	0	k	W	150	0	paralysis	onehundred	a judge	is	you	XorY	s	Keep	1120	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	34	1	680	0	k	W	150	0	paralysis	onehundred	a nun	is	you	XorY	s	Keep	1362	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	35	1	680	0	k	W	150	0	physicalTherapy	onehundred	a congressman	is	you	XorY	s	Keep	1050	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	36	1	680	0	k	W	150	0	surgery	onehundred	a convict	is	you	XorY	s	Keep	1002	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	37	1	680	0	k	W	150	0	bucketList	onehundred	a judge	is	you	XorY	s	Keep	816	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	38	1	680	0	k	W	150	0	burntHouse	onehundred	a gang member	is	you	XorY	s	Keep	1160	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	39	1	680	0	k	W	150	0	burntHouse	onehundred	a nun	is	you	XorY	s	Keep	900	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	40	1	680	0	k	W	150	0	physicalTherapy	onehundred	a convict	is	you	XorY	s	Keep	642	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	41	1	680	0	k	W	150	0	serviceDog	onehundred	your grandfather	is	you	XorY	l	Donate	802	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	42	1	680	0	k	W	150	0	physicalTherapy	onehundred	an assassin	is	you	XorY	s	Keep	695	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	43	1	680	0	k	W	150	0	paralysis	onehundred	a thief	is	you	XorY	s	Keep	1386	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	44	1	680	0	k	W	150	0	serviceDog	onehundred	a judge	is	you	XorY	s	Keep	2211	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	45	1	680	0	k	W	150	0	hearingAids	onehundred	a pedophile	is	you	XorY	s	Keep	849	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	46	1	680	0	k	W	150	0	surgery	onehundred	an addict	is	you	XorY	s	Keep	771	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	47	1	680	0	k	W	150	0	serviceDog	onehundred	an adult	is	you	XorY	s	Keep	2036	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	48	1	680	0	k	W	150	0	surgery	onehundred	your mother	is	you	XorY	l	Donate	1079	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	49	1	680	0	k	W	150	0	surgery	onehundred	a pedophile	is	you	XorY	s	Keep	776	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	50	1	680	0	k	W	150	0	bucketList	onehundred	an assassin	is	you	XorY	s	Keep	697	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	51	1	680	0	k	W	150	0	hearingAids	onehundred	your grandfather	is	you	XorY	l	Donate	842	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	52	1	680	0	k	W	150	0	burntHouse	onehundred	a thief	is	you	XorY	s	Keep	724	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	53	1	680	0	k	W	150	0	paralysis	onehundred	a celebrity	is	you	XorY	s	Keep	2133	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	54	1	680	0	k	W	150	0	serviceDog	onehundred	a mother	is	you	XorY	l	Donate	988	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	55	1	680	0	k	W	150	0	legalFees	onehundred	a police officer	is	you	XorY	s	Keep	1086	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	56	1	680	0	k	W	150	0	physicalTherapy	onehundred	a mentor	is	you	XorY	s	Keep	958	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	57	1	680	0	k	W	150	0	legalFees	onehundred	an astronaut	is	you	XorY	s	Keep	1170	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	58	1	680	0	k	W	150	0	physicalTherapy	onehundred	an astronaut	is	you	XorY	s	Keep	1465	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	59	1	680	0	k	W	150	0	surgery	onehundred	your mother	is	you	XorY	l	Donate	1178	0	0	0	0	N/A	-1	visible
charityYou2	100	you	2	60	1	680	0	k	W	150	0	serviceDog	onehundred	a soldier	is	you	XorY	l	Donate	1243	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	0	0	680	0	k	W	300	0	physicalTherapy	ten	a thief	is	you	XorY	s	Keep	1034	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	1	0	680	0	k	W	300	0	paralysis	ten	a gang member	is	you	XorY	s	Keep	809	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	2	0	680	0	k	W	300	0	bucketList	ten	an adult	is	you	XorY	l	Donate	954	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	3	0	680	0	k	W	300	0	serviceDog	ten	a convict	is	you	XorY	s	Keep	1153	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	0	1	680	0	k	W	150	0	burntHouse	ten	a gang member	is	you	XorY	s	Keep	935	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	1	1	680	0	k	W	150	0	legalFees	ten	your grandfather	is	you	XorY	l	Donate	628	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	2	1	680	0	k	W	150	0	bucketList	ten	a celebrity	is	you	XorY	s	Keep	1689	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	3	1	680	0	k	W	150	0	surgery	ten	a teacher	is	you	XorY	l	Donate	778	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	4	1	680	0	k	W	150	0	physicalTherapy	ten	an astronaut	is	you	XorY	l	Donate	1062	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	5	1	680	0	k	W	150	0	bucketList	ten	a father	is	you	XorY	l	Donate	660	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	6	1	680	0	k	W	150	0	paralysis	ten	a police officer	is	you	XorY	l	Donate	709	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	7	1	680	0	k	W	150	0	hearingAids	ten	a father	is	you	XorY	l	Donate	657	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	8	1	680	0	k	W	150	0	physicalTherapy	ten	your sibling	is	you	XorY	l	Donate	753	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	9	1	680	0	k	W	150	0	medicalTreatment	ten	your grandfather	is	you	XorY	l	Donate	640	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	10	1	680	0	k	W	150	0	burntHouse	ten	a nun	is	you	XorY	s	Keep	1778	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	11	1	680	0	k	W	150	0	bucketList	ten	an astronaut	is	you	XorY	l	Donate	1221	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	12	1	680	0	k	W	150	0	physicalTherapy	ten	a congressman	is	you	XorY	s	Keep	1603	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	13	1	680	0	k	W	150	0	legalFees	ten	a police officer	is	you	XorY	l	Donate	891	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	14	1	680	0	k	W	150	0	surgery	ten	a nun	is	you	XorY	s	Keep	1980	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	15	1	680	0	k	W	150	0	serviceDog	ten	your friend	is	you	XorY	l	Donate	641	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	16	1	680	0	k	W	150	0	surgery	ten	a pedophile	is	you	XorY	s	Keep	846	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	17	1	680	0	k	W	150	0	paralysis	ten	a police officer	is	you	XorY	l	Donate	689	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	18	1	680	0	k	W	150	0	medicalTreatment	ten	your sibling	is	you	XorY	l	Donate	540	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	19	1	680	0	k	W	150	0	legalFees	ten	a convict	is	you	XorY	s	Keep	727	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	20	1	680	0	k	W	150	0	surgery	ten	your sibling	is	you	XorY	l	Donate	549	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	21	1	680	0	k	W	150	0	serviceDog	ten	an assassin	is	you	XorY	s	Keep	769	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	22	1	680	0	k	W	150	0	burntHouse	ten	a nun	is	you	XorY	l	Donate	1468	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	23	1	680	0	k	W	150	0	bucketList	ten	an elderly person	is	you	XorY	l	Donate	795	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	24	1	680	0	k	W	150	0	medicalTreatment	ten	a thief	is	you	XorY	s	Keep	809	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	25	1	680	0	k	W	150	0	physicalTherapy	ten	your sibling	is	you	XorY	l	Donate	679	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	26	1	680	0	k	W	150	0	medicalTreatment	ten	a pedophile	is	you	XorY	s	Keep	680	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	27	1	680	0	k	W	150	0	hearingAids	ten	an assassin	is	you	XorY	s	Keep	691	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	28	1	680	0	k	W	150	0	surgery	ten	an adult	is	you	XorY	l	Donate	1285	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	29	1	680	0	k	W	150	0	serviceDog	ten	a mother	is	you	XorY	l	Donate	498	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	30	1	680	0	k	W	150	0	hearingAids	ten	a celebrity	is	you	XorY	s	Keep	1867	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	31	1	680	0	k	W	150	0	paralysis	ten	a gang member	is	you	XorY	s	Keep	718	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	32	1	680	0	k	W	150	0	surgery	ten	your sibling	is	you	XorY	l	Donate	603	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	33	1	680	0	k	W	150	0	hearingAids	ten	a father	is	you	XorY	l	Donate	873	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	34	1	680	0	k	W	150	0	legalFees	ten	a nun	is	you	XorY	s	Keep	341	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	35	1	680	0	k	W	150	0	serviceDog	ten	your friend	is	you	XorY	l	Donate	543	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	36	1	680	0	k	W	150	0	legalFees	ten	your cousin	is	you	XorY	l	Donate	636	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	37	1	680	0	k	W	150	0	paralysis	ten	your mother	is	you	XorY	l	Donate	464	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	38	1	680	0	k	W	150	0	bucketList	ten	your mother	is	you	XorY	l	Donate	564	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	39	1	680	0	k	W	150	0	physicalTherapy	ten	an addict	is	you	XorY	s	Keep	796	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	40	1	680	0	k	W	150	0	surgery	ten	a rapist	is	you	XorY	s	Keep	594	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	41	1	680	0	k	W	150	0	burntHouse	ten	your sibling	is	you	XorY	l	Donate	601	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	42	1	680	0	k	W	150	0	physicalTherapy	ten	a celebrity	is	you	XorY	s	Keep	679	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	43	1	680	0	k	W	150	0	legalFees	ten	your mother	is	you	XorY	l	Donate	579	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	44	1	680	0	k	W	150	0	legalFees	ten	a thief	is	you	XorY	s	Keep	613	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	45	1	680	0	k	W	150	0	serviceDog	ten	a thief	is	you	XorY	s	Keep	748	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	46	1	680	0	k	W	150	0	surgery	ten	a nun	is	you	XorY	l	Donate	668	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	47	1	680	0	k	W	150	0	physicalTherapy	ten	a nun	is	you	XorY	s	Keep	471	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	48	1	680	0	k	W	150	0	medicalTreatment	ten	a father	is	you	XorY	l	Donate	1513	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	49	1	680	0	k	W	150	0	serviceDog	ten	a convict	is	you	XorY	s	Keep	757	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	50	1	680	0	k	W	150	0	serviceDog	ten	an elderly person	is	you	XorY	l	Donate	1135	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	51	1	680	0	k	W	150	0	serviceDog	ten	an astronaut	is	you	XorY	l	Donate	1392	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	52	1	680	0	k	W	150	0	surgery	ten	your grandfather	is	you	XorY	l	Donate	589	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	53	1	680	0	k	W	150	0	physicalTherapy	ten	an adult	is	you	XorY	s	Keep	1036	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	54	1	680	0	k	W	150	0	paralysis	ten	a gang member	is	you	XorY	s	Keep	770	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	55	1	680	0	k	W	150	0	paralysis	ten	a gang member	is	you	XorY	s	Keep	689	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	56	1	680	0	k	W	150	0	legalFees	ten	an Olympian	is	you	XorY	s	Keep	871	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	57	1	680	0	k	W	150	0	paralysis	ten	a terrorist	is	you	XorY	s	Keep	641	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	58	1	680	0	k	W	150	0	paralysis	ten	a nun	is	you	XorY	l	Donate	492	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	59	1	680	0	k	W	150	0	legalFees	ten	an astronaut	is	you	XorY	s	Keep	1154	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	60	1	680	0	k	W	150	0	medicalTreatment	ten	a celebrity	is	you	XorY	s	Keep	3246	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	61	1	680	0	k	W	150	0	physicalTherapy	ten	an assassin	is	you	XorY	s	Keep	896	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	62	1	680	0	k	W	150	0	paralysis	ten	a pedophile	is	you	XorY	s	Keep	1144	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	63	1	680	0	k	W	150	0	surgery	ten	your cousin	is	you	XorY	l	Donate	576	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	64	1	680	0	k	W	150	0	serviceDog	ten	your sibling	is	you	XorY	l	Donate	602	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	65	1	680	0	k	W	150	0	burntHouse	ten	a congressman	is	you	XorY	s	Keep	1459	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	66	1	680	0	k	W	150	0	medicalTreatment	ten	an Olympian	is	you	XorY	s	Keep	595	0	0	0	0	N/A	-1	visible
charityYou2	100	you	3	67	1	680	0	k	W	150	0	serviceDog	ten	your sibling	is	you	XorY	l	Donate	643	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	0	0	680	0	k	W	300	0	surgery	fifty	a soldier	is	you	XorY	s	Donate	4944	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	1	0	680	0	k	W	300	0	paralysis	fifty	your friend	is	you	XorY	l	Keep	11550	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	2	0	680	0	k	W	300	0	physicalTherapy	fifty	an adult	is	you	XorY	s	Donate	6104	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	3	0	680	0	k	W	300	0	legalFees	fifty	a mentor	is	you	XorY	s	Donate	5129	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	4	0	680	0	k	W	300	0	burntHouse	fifty	your grandfather	is	you	XorY	l	Keep	4196	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	5	0	680	0	k	W	300	0	bucketList	fifty	a pedophile	is	you	XorY	s	Donate	6830	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	6	0	680	0	k	W	300	0	serviceDog	fifty	an elderly person	is	you	XorY	l	Keep	3301	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	7	0	680	0	k	W	300	0	medicalTreatment	fifty	your grandfather	is	you	XorY	l	Keep	5297	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	0	1	680	0	k	W	150	0	paralysis	fifty	a congressman	is	you	XorY	l	Keep	3588	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	1	1	680	0	k	W	150	0	surgery	fifty	an assassin	is	you	XorY	l	Keep	2162	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	2	1	680	0	k	W	150	0	hearingAids	fifty	a terrorist	is	you	XorY	l	Keep	3702	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	3	1	680	0	k	W	150	0	serviceDog	fifty	a terrorist	is	you	XorY	l	Keep	3337	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	4	1	680	0	k	W	150	0	burntHouse	fifty	a soldier	is	you	XorY	s	Donate	3141	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	5	1	680	0	k	W	150	0	paralysis	fifty	a convict	is	you	XorY	l	Keep	2406	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	6	1	680	0	k	W	150	0	surgery	fifty	a judge	is	you	XorY	l	Keep	2817	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	7	1	680	0	k	W	150	0	physicalTherapy	fifty	a convict	is	you	XorY	l	Keep	1899	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	8	1	680	0	k	W	150	0	surgery	fifty	an addict	is	you	XorY	s	Donate	5729	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	9	1	680	0	k	W	150	0	legalFees	fifty	a nun	is	you	XorY	s	Donate	6473	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	10	1	680	0	k	W	150	0	medicalTreatment	fifty	your grandfather	is	you	XorY	s	Donate	2195	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	11	1	680	0	k	W	150	0	hearingAids	fifty	a soldier	is	you	XorY	s	Donate	2410	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	12	1	680	0	k	W	150	0	burntHouse	fifty	an addict	is	you	XorY	s	Donate	3585	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	13	1	680	0	k	W	150	0	physicalTherapy	fifty	a judge	is	you	XorY	l	Keep	1779	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	14	1	680	0	k	W	150	0	hearingAids	fifty	an astronaut	is	you	XorY	s	Donate	3917	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	15	1	680	0	k	W	150	0	paralysis	fifty	a celebrity	is	you	XorY	l	Keep	1631	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	16	1	680	0	k	W	150	0	legalFees	fifty	an elderly person	is	you	XorY	l	Keep	2725	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	17	1	680	0	k	W	150	0	paralysis	fifty	a teacher	is	you	XorY	s	Donate	2555	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	18	1	680	0	k	W	150	0	medicalTreatment	fifty	a soldier	is	you	XorY	s	Donate	2415	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	19	1	680	0	k	W	150	0	paralysis	fifty	an assassin	is	you	XorY	l	Keep	1562	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	20	1	680	0	k	W	150	0	burntHouse	fifty	a father	is	you	XorY	s	Donate	2347	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	21	1	680	0	k	W	150	0	paralysis	fifty	your sibling	is	you	XorY	s	Donate	2005	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	22	1	680	0	k	W	150	0	serviceDog	fifty	your grandfather	is	you	XorY	s	Donate	1362	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	23	1	680	0	k	W	150	0	hearingAids	fifty	an elderly person	is	you	XorY	l	Keep	2145	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	24	1	680	0	k	W	150	0	hearingAids	fifty	a father	is	you	XorY	l	Keep	1402	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	25	1	680	0	k	W	150	0	serviceDog	fifty	a nun	is	you	XorY	s	Donate	1449	0	0	0	0	N/A	-1	visible
charityYou2	101	you	1	26	1	680	0	k	W	150	0	burntHouse	fifty	a mother	is	you	XorY	s	Donate	1317	0	0	0	0	N/A	-1	visible
