exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	Group1	Group2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateInOutGroup	34	ingroup	1	33	1	680	0	k	W	150	0	paralysis	simpleChoice	a mother	a teacher	UNC  Wilmington alumnus	Milligan College alumnus	XorY	d	Left Item	2372	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	34	1	680	0	k	W	150	0	counseling	simpleChoice	an adult	an addict	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1861	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	35	1	680	0	k	W	150	0	counseling	simpleChoice	an Olympian	an addict	Walsh University alumnus	Walsh University alumnus	XorY	d	Left Item	2609	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	36	1	680	0	k	W	150	0	legalFees	simpleChoice	a congressman	an addict	UNC  Wilmington alumnus	Bethel College alumnus	XorY	d	Left Item	1594	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	37	1	680	0	k	W	150	0	bucketList	simpleChoice	a celebrity	a rapist	Marist College alumnus	Ursuline College alumnus	XorY	d	Left Item	1580	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	38	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a teacher	an astronaut	UNC  Wilmington alumnus	Marist College alumnus	XorY	d	Left Item	2286	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	39	1	680	0	k	W	150	0	burntHouse	simpleChoice	an elderly person	a teacher	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4658	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	40	1	680	0	k	W	150	0	counseling	simpleChoice	a mentor	a nun	UNC  Wilmington alumnus	Milligan College alumnus	XorY	d	Left Item	1803	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	41	1	680	0	k	W	150	0	hearingAids	simpleChoice	an assassin	a celebrity	Lewis University alumnus	Milligan College alumnus	XorY	k	Right Item	1606	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	42	1	680	0	k	W	150	0	paralysis	simpleChoice	a judge	a pedophile	Ursuline College alumnus	Marist College alumnus	XorY	d	Left Item	1525	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	43	1	680	0	k	W	150	0	surgery	simpleChoice	a pedophile	an Olympian	Marist College alumnus	Milligan College alumnus	XorY	k	Right Item	1919	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	44	1	680	0	k	W	150	0	hearingAids	simpleChoice	an addict	a gang member	Simmons College alumnus	Milligan College alumnus	XorY	d	Left Item	2052	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	45	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a soldier	a gang member	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1395	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	46	1	680	0	k	W	150	0	hearingAids	simpleChoice	an addict	a gang member	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2024	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	47	1	680	0	k	W	150	0	legalFees	simpleChoice	an elderly person	a congressman	Regis University alumnus	Ursuline College alumnus	XorY	k	Right Item	3105	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	48	1	680	0	k	W	150	0	counseling	simpleChoice	a celebrity	an adult	Walsh University alumnus	CSU Long Beach alumnus	XorY	k	Right Item	6002	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	49	1	680	0	k	W	150	0	hearingAids	simpleChoice	a thief	a mother	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1529	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	50	1	680	0	k	W	150	0	bucketList	simpleChoice	a judge	a nun	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	5166	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	51	1	680	0	k	W	150	0	bucketList	simpleChoice	a nun	an elderly person	CSU Long Beach alumnus	Walsh University alumnus	XorY	k	Right Item	2175	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	52	1	680	0	k	W	150	0	burntHouse	simpleChoice	a terrorist	a teacher	Walsh University alumnus	Elmhurst College alumnus	XorY	k	Right Item	1295	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	53	1	680	0	k	W	150	0	bucketList	simpleChoice	a pedophile	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1557	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	54	1	680	0	k	W	150	0	hearingAids	simpleChoice	an Olympian	a gang member	Regis University alumnus	Marist College alumnus	XorY	d	Left Item	1492	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	55	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a teacher	an adult	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	2648	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	56	1	680	0	k	W	150	0	burntHouse	simpleChoice	an elderly person	a police officer	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	2677	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	57	1	680	0	k	W	150	0	serviceDog	simpleChoice	an assassin	a gang member	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3052	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	58	1	680	0	k	W	150	0	legalFees	simpleChoice	an astronaut	a mentor	Ursuline College alumnus	Bethel College alumnus	XorY	k	Right Item	6878	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	59	1	680	0	k	W	150	0	burntHouse	simpleChoice	a soldier	a nun	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2532	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	60	1	680	0	k	W	150	0	surgery	simpleChoice	a gang member	a thief	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2259	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	61	1	680	0	k	W	150	0	hearingAids	simpleChoice	a mother	a rapist	UNC  Wilmington alumnus	Simmons College alumnus	XorY	d	Left Item	1849	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	62	1	680	0	k	W	150	0	counseling	simpleChoice	an astronaut	an elderly person	Milligan College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5518	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	63	1	680	0	k	W	150	0	paralysis	simpleChoice	a gang member	a terrorist	UNC  Wilmington alumnus	CSU Long Beach alumnus	XorY	d	Left Item	1577	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	64	1	680	0	k	W	150	0	counseling	simpleChoice	an Olympian	a convict	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	2809	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	65	1	680	0	k	W	150	0	hearingAids	simpleChoice	an elderly person	an addict	Lewis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4370	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	66	1	680	0	k	W	150	0	surgery	simpleChoice	a rapist	an astronaut	Marist College alumnus	Simmons College alumnus	XorY	k	Right Item	1605	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	67	1	680	0	k	W	150	0	burntHouse	simpleChoice	an astronaut	a rapist	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	2587	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	68	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a judge	an elderly person	UNC  Wilmington alumnus	CSU Long Beach alumnus	XorY	d	Left Item	1810	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	69	1	680	0	k	W	150	0	paralysis	simpleChoice	a gang member	a convict	UNC  Wilmington alumnus	Simmons College alumnus	XorY	k	Right Item	2957	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	70	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a police officer	a celebrity	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1558	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	71	1	680	0	k	W	150	0	serviceDog	simpleChoice	a rapist	a celebrity	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	k	Right Item	1619	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	72	1	680	0	k	W	150	0	legalFees	simpleChoice	a rapist	a mother	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3032	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	73	1	680	0	k	W	150	0	counseling	simpleChoice	an addict	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2978	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	74	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a nun	a congressman	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	2044	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	75	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a convict	an elderly person	Walsh University alumnus	Regis University alumnus	XorY	k	Right Item	2329	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	76	1	680	0	k	W	150	0	serviceDog	simpleChoice	a celebrity	an assassin	Bethel College alumnus	Walsh University alumnus	XorY	d	Left Item	1785	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	77	1	680	0	k	W	150	0	burntHouse	simpleChoice	an adult	a thief	Simmons College alumnus	Milligan College alumnus	XorY	d	Left Item	3075	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	78	1	680	0	k	W	150	0	surgery	simpleChoice	a terrorist	an adult	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3845	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	79	1	680	0	k	W	150	0	surgery	simpleChoice	a pedophile	a nun	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	k	Right Item	2244	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	80	1	680	0	k	W	150	0	bucketList	simpleChoice	a soldier	a congressman	Simmons College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2644	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	81	1	680	0	k	W	150	0	counseling	simpleChoice	a judge	a congressman	Regis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5704	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	82	1	680	0	k	W	150	0	burntHouse	simpleChoice	a soldier	an addict	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1489	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	83	1	680	0	k	W	150	0	hearingAids	simpleChoice	a terrorist	a pedophile	Ithaca College alumnus	Lewis University alumnus	XorY	k	Right Item	6174	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	84	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an Olympian	a judge	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2539	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	85	1	680	0	k	W	150	0	legalFees	simpleChoice	a terrorist	a celebrity	Emerson College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1433	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	86	1	680	0	k	W	150	0	bucketList	simpleChoice	a mother	a pedophile	Bethel College alumnus	Simmons College alumnus	XorY	d	Left Item	1578	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	87	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a mentor	a mother	Ursuline College alumnus	Ithaca College alumnus	XorY	k	Right Item	4353	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	88	1	680	0	k	W	150	0	surgery	simpleChoice	a congressman	a father	Regis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1637	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	89	1	680	0	k	W	150	0	surgery	simpleChoice	a mentor	an Olympian	Elmhurst College alumnus	Ursuline College alumnus	XorY	k	Right Item	1383	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	90	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a convict	a pedophile	Walsh University alumnus	Elmhurst College alumnus	XorY	d	Left Item	2104	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	91	1	680	0	k	W	150	0	surgery	simpleChoice	an Olympian	a thief	UNC  Wilmington alumnus	Milligan College alumnus	XorY	d	Left Item	1325	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	92	1	680	0	k	W	150	0	burntHouse	simpleChoice	a father	an astronaut	Simmons College alumnus	Walsh University alumnus	XorY	d	Left Item	2090	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	93	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an assassin	a gang member	UNC  Wilmington alumnus	Milligan College alumnus	XorY	k	Right Item	1662	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	94	1	680	0	k	W	150	0	surgery	simpleChoice	a celebrity	a police officer	Emerson College alumnus	Milligan College alumnus	XorY	k	Right Item	9688	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	95	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a thief	a judge	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2155	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	96	1	680	0	k	W	150	0	legalFees	simpleChoice	a gang member	a thief	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1753	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	97	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a thief	a teacher	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2595	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	98	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a police officer	a nun	Marist College alumnus	Lewis University alumnus	XorY	d	Left Item	4641	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	99	1	680	0	k	W	150	0	legalFees	simpleChoice	a father	an adult	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1897	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	100	1	680	0	k	W	150	0	hearingAids	simpleChoice	a nun	a rapist	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	d	Left Item	4735	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	101	1	680	0	k	W	150	0	counseling	simpleChoice	a father	an Olympian	Milligan College alumnus	Simmons College alumnus	XorY	d	Left Item	1935	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	102	1	680	0	k	W	150	0	paralysis	simpleChoice	a celebrity	an elderly person	Regis University alumnus	Lewis University alumnus	XorY	k	Right Item	3973	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	103	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	an adult	Ithaca College alumnus	Marist College alumnus	XorY	k	Right Item	3063	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	104	1	680	0	k	W	150	0	counseling	simpleChoice	a mother	a celebrity	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3586	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	105	1	680	0	k	W	150	0	surgery	simpleChoice	a soldier	a police officer	Regis University alumnus	Regis University alumnus	XorY	d	Left Item	2002	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	106	1	680	0	k	W	150	0	paralysis	simpleChoice	a terrorist	a mother	Emerson College alumnus	Elmhurst College alumnus	XorY	k	Right Item	3126	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	107	1	680	0	k	W	150	0	bucketList	simpleChoice	a soldier	an adult	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1539	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	108	1	680	0	k	W	150	0	surgery	simpleChoice	a rapist	an adult	Milligan College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1019	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	109	1	680	0	k	W	150	0	legalFees	simpleChoice	a terrorist	a teacher	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1238	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	110	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an assassin	an Olympian	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1158	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	111	1	680	0	k	W	150	0	paralysis	simpleChoice	a police officer	a mentor	Marist College alumnus	Regis University alumnus	XorY	d	Left Item	3342	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	112	1	680	0	k	W	150	0	serviceDog	simpleChoice	a pedophile	a teacher	Milligan College alumnus	Milligan College alumnus	XorY	k	Right Item	983	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	113	1	680	0	k	W	150	0	serviceDog	simpleChoice	a soldier	a terrorist	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	948	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	114	1	680	0	k	W	150	0	bucketList	simpleChoice	an elderly person	an Olympian	Milligan College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2379	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	115	1	680	0	k	W	150	0	paralysis	simpleChoice	an astronaut	an assassin	Marist College alumnus	Elmhurst College alumnus	XorY	d	Left Item	1478	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	116	1	680	0	k	W	150	0	serviceDog	simpleChoice	a celebrity	an assassin	Simmons College alumnus	Regis University alumnus	XorY	d	Left Item	1293	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	117	1	680	0	k	W	150	0	serviceDog	simpleChoice	an addict	a terrorist	Milligan College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2167	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	118	1	680	0	k	W	150	0	paralysis	simpleChoice	a police officer	a gang member	Bethel College alumnus	Emerson College alumnus	XorY	d	Left Item	2652	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	119	1	680	0	k	W	150	0	paralysis	simpleChoice	an assassin	a convict	Regis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2003	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	120	1	680	0	k	W	150	0	bucketList	simpleChoice	a father	an adult	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1982	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	121	1	680	0	k	W	150	0	legalFees	simpleChoice	an assassin	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1258	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	122	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a teacher	an astronaut	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	1031	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	123	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an assassin	a congressman	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	k	Right Item	1720	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	124	1	680	0	k	W	150	0	counseling	simpleChoice	a teacher	a terrorist	UNC  Wilmington alumnus	CSU Long Beach alumnus	XorY	d	Left Item	971	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	125	1	680	0	k	W	150	0	hearingAids	simpleChoice	a thief	an elderly person	Marist College alumnus	Elmhurst College alumnus	XorY	k	Right Item	1248	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	126	1	680	0	k	W	150	0	burntHouse	simpleChoice	a pedophile	a soldier	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1164	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	127	1	680	0	k	W	150	0	serviceDog	simpleChoice	a mother	a congressman	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	d	Left Item	884	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	128	1	680	0	k	W	150	0	serviceDog	simpleChoice	a thief	a convict	Simmons College alumnus	Lewis University alumnus	XorY	d	Left Item	1819	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	129	1	680	0	k	W	150	0	legalFees	simpleChoice	a convict	a father	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	1552	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	130	1	680	0	k	W	150	0	burntHouse	simpleChoice	an elderly person	a soldier	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1185	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	131	1	680	0	k	W	150	0	counseling	simpleChoice	a convict	a celebrity	UNC  Wilmington alumnus	Marist College alumnus	XorY	k	Right Item	976	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	132	1	680	0	k	W	150	0	bucketList	simpleChoice	an adult	an elderly person	Emerson College alumnus	Simmons College alumnus	XorY	d	Left Item	4086	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	133	1	680	0	k	W	150	0	hearingAids	simpleChoice	an adult	a police officer	Bethel College alumnus	Simmons College alumnus	XorY	k	Right Item	2817	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	134	1	680	0	k	W	150	0	paralysis	simpleChoice	a father	a pedophile	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	d	Left Item	2099	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	135	1	680	0	k	W	150	0	paralysis	simpleChoice	a teacher	a police officer	Bethel College alumnus	CSU Long Beach alumnus	XorY	d	Left Item	2482	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	136	1	680	0	k	W	150	0	bucketList	simpleChoice	a convict	a mother	Lewis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2076	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	137	1	680	0	k	W	150	0	counseling	simpleChoice	a convict	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1709	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	138	1	680	0	k	W	150	0	serviceDog	simpleChoice	a pedophile	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1244	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	139	1	680	0	k	W	150	0	serviceDog	simpleChoice	a convict	a police officer	Regis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1231	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	140	1	680	0	k	W	150	0	legalFees	simpleChoice	an astronaut	a nun	Regis University alumnus	CSU Long Beach alumnus	XorY	d	Left Item	2668	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	141	1	680	0	k	W	150	0	burntHouse	simpleChoice	a convict	a rapist	Milligan College alumnus	Ursuline College alumnus	XorY	d	Left Item	2846	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	142	1	680	0	k	W	150	0	burntHouse	simpleChoice	an Olympian	an adult	CSU Long Beach alumnus	Walsh University alumnus	XorY	k	Right Item	2754	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	143	1	680	0	k	W	150	0	burntHouse	simpleChoice	a convict	a mother	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2593	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	144	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a terrorist	a rapist	Milligan College alumnus	Ursuline College alumnus	XorY	k	Right Item	4289	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	145	1	680	0	k	W	150	0	counseling	simpleChoice	an Olympian	an Olympian	UNC  Wilmington alumnus	Marist College alumnus	XorY	d	Left Item	2601	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	146	1	680	0	k	W	150	0	paralysis	simpleChoice	an Olympian	a convict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2707	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	147	1	680	0	k	W	150	0	bucketList	simpleChoice	a father	a teacher	Walsh University alumnus	Regis University alumnus	XorY	d	Left Item	4489	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	148	1	680	0	k	W	150	0	hearingAids	simpleChoice	a pedophile	a police officer	Walsh University alumnus	Milligan College alumnus	XorY	k	Right Item	2127	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	34	ingroup	1	149	1	680	0	k	W	150	0	bucketList	simpleChoice	a father	a mentor	Milligan College alumnus	Lewis University alumnus	XorY	d	Left Item	2459	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	35	ingroup	1	0	0	680	0	k	W	150	0	bucketList	simpleChoice	an adult	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	9132	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	35	ingroup	1	1	0	680	0	k	W	150	0	hearingAids	simpleChoice	a rapist	a celebrity	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	k	Right Item	2546	0	0	0	0	N/A	-1	visible
